sic_110.data (written by ASE) 

38870 	 atoms 
2  atom types
0.0                     200  xlo xhi
0.0                     100  ylo yhi
0.0                      20  zlo zhi


Atoms 

     1   2      200.57809955940292      1.0899000000000001      15.413513616304385
     2   2      200.57809955940292      1.0899000000000001      18.496216339565279
     3   2      202.11945092103338      3.2697000000000003      16.954864977934847
     4   2      203.66080228266378      1.0899000000000001      18.496216339565251
     5   1      202.11945092103338                       0      18.496216339565251
     6   1      200.57809955940292      2.1798000000000002      16.954864977934818
     7   2      200.57809955940292      5.4495000000000005      15.413513616304385
     8   2      200.57809955940292      5.4495000000000005      18.496216339565279
     9   2      202.11945092103338      7.6293000000000006      16.954864977934847
    10   2      203.66080228266378      5.4495000000000005      18.496216339565251
    11   1      202.11945092103338      4.3596000000000004      18.496216339565251
    12   1      200.57809955940292      6.5394000000000005      16.954864977934818
    13   2      200.57809955940292      9.8091000000000008      15.413513616304385
    14   2      200.57809955940292      9.8091000000000008      18.496216339565279
    15   2      202.11945092103338      11.988900000000001      16.954864977934847
    16   2      203.66080228266378      9.8091000000000008      18.496216339565251
    17   1      202.11945092103338      8.7192000000000007      18.496216339565251
    18   1      200.57809955940292      10.899000000000001      16.954864977934818
    19   2      200.57809955940292      14.168700000000001      15.413513616304385
    20   2      200.57809955940292      14.168700000000001      18.496216339565279
    21   2      202.11945092103338      16.348500000000001      16.954864977934847
    22   2      203.66080228266378      14.168700000000001      18.496216339565251
    23   1      202.11945092103338      13.078800000000001      18.496216339565251
    24   1      200.57809955940292      15.258600000000001      16.954864977934818
    25   2      200.57809955940292      18.528300000000002      15.413513616304385
    26   2      200.57809955940292      18.528300000000002      18.496216339565279
    27   2      202.11945092103338      20.708100000000002      16.954864977934847
    28   2      203.66080228266378      18.528300000000002      18.496216339565251
    29   1      202.11945092103338      17.438400000000001      18.496216339565251
    30   1      200.57809955940292      19.618199999999995      16.954864977934818
    31   2      200.57809955940292      22.887900000000002      15.413513616304385
    32   2      200.57809955940292      22.887900000000002      18.496216339565279
    33   2      202.11945092103338      25.067700000000002      16.954864977934847
    34   2      203.66080228266378      22.887900000000002      18.496216339565251
    35   1      202.11945092103338      21.798000000000002      18.496216339565251
    36   1      200.57809955940292      23.977799999999998      16.954864977934818
    37   2      200.57809955940292      27.247500000000002      15.413513616304385
    38   2      200.57809955940292      27.247500000000002      18.496216339565279
    39   2      202.11945092103338      29.427299999999999      16.954864977934847
    40   2      203.66080228266378      27.247500000000002      18.496216339565251
    41   1      202.11945092103338      26.157600000000002      18.496216339565251
    42   1      200.57809955940292      28.337399999999999      16.954864977934818
    43   2      200.57809955940292      31.607100000000003      15.413513616304385
    44   2      200.57809955940292      31.607100000000003      18.496216339565279
    45   2      202.11945092103338      33.786900000000003      16.954864977934847
    46   2      203.66080228266378      31.607100000000003      18.496216339565251
    47   1      202.11945092103338      30.517199999999999      18.496216339565251
    48   1      200.57809955940292      32.697000000000003      16.954864977934818
    49   2      200.57809955940292      35.966700000000003      15.413513616304385
    50   2      200.57809955940292      35.966700000000003      18.496216339565279
    51   2      202.11945092103338      38.146500000000003      16.954864977934847
    52   2      203.66080228266378      35.966700000000003      18.496216339565251
    53   1      202.11945092103338      34.876800000000003      18.496216339565251
    54   1      200.57809955940292      37.056600000000003      16.954864977934818
    55   2      200.57809955940292      40.326300000000003      15.413513616304385
    56   2      200.57809955940292      40.326300000000003      18.496216339565279
    57   2      202.11945092103338      42.506100000000004      16.954864977934847
    58   2      203.66080228266378      40.326300000000003      18.496216339565251
    59   1      202.11945092103338      39.236399999999996      18.496216339565251
    60   1      200.57809955940292      41.416200000000003      16.954864977934818
    61   2      200.57809955940292      44.685900000000004      15.413513616304385
    62   2      200.57809955940292      44.685900000000004      18.496216339565279
    63   2      202.11945092103338      46.865700000000004      16.954864977934847
    64   2      203.66080228266378      44.685900000000004      18.496216339565251
    65   1      202.11945092103338      43.596000000000004      18.496216339565251
    66   1      200.57809955940292      45.775800000000004      16.954864977934818
    67   2      200.57809955940292      49.045499999999997      15.413513616304385
    68   2      200.57809955940292      49.045499999999997      18.496216339565279
    69   2      202.11945092103338      51.225299999999997      16.954864977934847
    70   2      203.66080228266378      49.045499999999997      18.496216339565251
    71   1      202.11945092103338      47.955599999999997      18.496216339565251
    72   1      200.57809955940292      50.135399999999997      16.954864977934818
    73   2      200.57809955940292      53.405099999999997      15.413513616304385
    74   2      200.57809955940292      53.405099999999997      18.496216339565279
    75   2      202.11945092103338      55.584900000000005      16.954864977934847
    76   2      203.66080228266378      53.405099999999997      18.496216339565251
    77   1      202.11945092103338      52.315200000000004      18.496216339565251
    78   1      200.57809955940292      54.495000000000005      16.954864977934818
    79   2      200.57809955940292      57.764700000000005      15.413513616304385
    80   2      200.57809955940292      57.764700000000005      18.496216339565279
    81   2      202.11945092103338      59.944500000000005      16.954864977934847
    82   2      203.66080228266378      57.764700000000005      18.496216339565251
    83   1      202.11945092103338      56.674799999999998      18.496216339565251
    84   1      200.57809955940292      58.854599999999998      16.954864977934818
    85   2      200.57809955940292      62.124300000000005      15.413513616304385
    86   2      200.57809955940292      62.124300000000005      18.496216339565279
    87   2      202.11945092103338      64.304100000000005      16.954864977934847
    88   2      203.66080228266378      62.124300000000005      18.496216339565251
    89   1      202.11945092103338      61.034399999999998      18.496216339565251
    90   1      200.57809955940292      63.214200000000005      16.954864977934818
    91   2      200.57809955940292      66.483900000000006      15.413513616304385
    92   2      200.57809955940292      66.483900000000006      18.496216339565279
    93   2      202.11945092103338      68.663700000000006      16.954864977934847
